"HCP_ID","gender","Age"
45172,"FEMALE",80
3299,"MALE",98
40684,"MALE",100
12927,"MALE",62
40685,"MALE",109
40686,"MALE",108
40687,"MALE",62
40688,"FEMALE",59
40689,"MALE",29
40690,"MALE",69
40691,"MALE",27
40692,"MALE",119
40693,"FEMALE",101
40694,"MALE",118
12928,"MALE",89
40695,"MALE",30
40696,"MALE",90
40697,"MALE",29
40698,"MALE",48
40699,"MALE",120
4527,"MALE",98
40700,"FEMALE",119
40701,"MALE",87
40702,"FEMALE",99
5482,"MALE",120
46059,"FEMALE",117
40703,"MALE",108
40704,"MALE",38
12929,"MALE",90
1673,"FEMALE",78
40705,"MALE",34
40706,"MALE",90
1459,"FEMALE",99
12930,"FEMALE",100
40707,"MALE",99
40708,"MALE",24
7880,"MALE",110
40709,"MALE",118
40710,"MALE",79
14032,"MALE",79
12931,"MALE",41
40711,"MALE",68
16066,"MALE",108
46060,"MALE",90
2478,"MALE",70
40712,"MALE",29
40713,"FEMALE",101
40714,"FEMALE",98
40715,"MALE",98
40716,"FEMALE",97
40717,"FEMALE",88
40718,"FEMALE",70
40719,"MALE",29
40720,"MALE",90
40721,"MALE",40
40722,"MALE",29
40723,"FEMALE",120
4637,"FEMALE",73
40724,"FEMALE",117
45173,"MALE",29
40725,"MALE",120
46474,"MALE",108
40726,"MALE",110
40727,"FEMALE",110
2789,"FEMALE",28
40728,"MALE",120
40729,"MALE",110
14546,"FEMALE",28
40730,"MALE",108
11075,"MALE",89
16067,"MALE",119
2741,"MALE",119
40731,"MALE",121
40732,"FEMALE",32
9129,"MALE",27
6494,"MALE",49
40733,"MALE",118
4788,"MALE",99
40734,"MALE",68
16068,"MALE",110
40735,"MALE",118
40736,"MALE",118
40737,"MALE",118
40738,"MALE",108
11076,"MALE",80
8989,"MALE",80
45174,"FEMALE",101
16564,"FEMALE",39
6657,"MALE",28
16069,"MALE",91
40739,"MALE",27
40740,"FEMALE",118
11077,"FEMALE",89
16070,"MALE",120
40741,"MALE",49
11078,"MALE",79
40742,"FEMALE",118
5787,"MALE",119
7333,"MALE",110
40743,"FEMALE",71
40744,"FEMALE",79
40745,"MALE",109
40746,"MALE",67
1648,"FEMALE",116
369,"MALE",38
40747,"MALE",119
40748,"MALE",99
411,"FEMALE",42
16071,"MALE",118
16072,"MALE",71
8323,"MALE",108
40749,"MALE",60
40750,"MALE",33
40751,"MALE",91
12932,"FEMALE",68
8941,"MALE",100
40752,"MALE",100
40753,"MALE",110
2339,"MALE",99
40754,"FEMALE",68
46475,"MALE",70
40755,"MALE",60
40756,"MALE",34
40757,"MALE",29
4674,"MALE",79
165,"MALE",31
40758,"MALE",99
1023,"MALE",89
40759,"MALE",29
40760,"MALE",29
40761,"FEMALE",68
40762,"FEMALE",58
40763,"MALE",110
287,"MALE",118
16073,"MALE",77
2688,"FEMALE",119
40764,"MALE",89
6744,"MALE",119
40765,"MALE",120
40766,"MALE",118
12933,"FEMALE",118
11079,"MALE",60
4306,"MALE",121
40767,"FEMALE",79
16074,"MALE",39
12934,"FEMALE",70
40768,"FEMALE",28
40769,"FEMALE",40
40770,"MALE",79
40771,"MALE",119
46061,"MALE",51
40772,"FEMALE",58
40773,"MALE",80
46062,"FEMALE",119
12935,"FEMALE",98
40774,"MALE",69
40775,"FEMALE",68
40776,"MALE",119
11080,"MALE",118
418,"MALE",118
40777,"MALE",68
40778,"MALE",29
40779,"MALE",121
4151,"MALE",79
40780,"MALE",120
2491,"MALE",44
9290,"FEMALE",69
1487,"MALE",110
40781,"MALE",119
40782,"MALE",30
40783,"MALE",119
40784,"FEMALE",109
13471,"MALE",118
14547,"FEMALE",67
40785,"MALE",37
40786,"FEMALE",77
40787,"MALE",30
40788,"MALE",99
40789,"MALE",109
40790,"MALE",118
4054,"MALE",109
40791,"MALE",109
40792,"MALE",69
40793,"MALE",58
14548,"MALE",30
40794,"MALE",79
4730,"MALE",101
40795,"MALE",118
40796,"MALE",108
40797,"FEMALE",98
40798,"MALE",98
40799,"MALE",58
40800,"MALE",69
40801,"MALE",118
105,"FEMALE",59
11081,"MALE",32
40802,"MALE",30
45175,"FEMALE",99
40803,"MALE",38
12936,"FEMALE",50
40804,"MALE",108
9202,"MALE",119
40805,"MALE",80
45176,"MALE",109
40806,"MALE",39
40807,"MALE",60
3020,"MALE",69
40808,"MALE",109
11082,"MALE",99
16565,"FEMALE",110
2337,"MALE",27
40809,"FEMALE",98
46063,"MALE",119
11083,"MALE",119
40810,"MALE",119
40811,"MALE",81
40812,"MALE",109
7823,"MALE",120
8968,"MALE",88
5681,"FEMALE",34
40813,"MALE",34
6734,"FEMALE",119
40814,"FEMALE",28
40815,"MALE",32
46064,"MALE",109
40816,"FEMALE",119
2774,"MALE",113
14549,"MALE",50
11084,"MALE",79
5393,"MALE",110
8819,"MALE",120
16075,"MALE",51
40817,"MALE",100
16076,"MALE",120
46065,"FEMALE",109
16077,"MALE",110
40818,"FEMALE",50
40819,"MALE",77
40820,"FEMALE",30
40821,"MALE",49
40822,"MALE",109
40823,"MALE",120
40824,"MALE",33
46066,"FEMALE",119
40825,"MALE",79
40826,"MALE",29
16078,"MALE",91
11085,"MALE",120
40827,"FEMALE",110
40828,"FEMALE",32
8493,"MALE",118
40829,"MALE",107
11086,"MALE",118
46476,"MALE",68
16079,"MALE",78
4563,"MALE",118
40830,"MALE",98
6535,"MALE",108
40831,"FEMALE",34
1267,"MALE",79
40832,"MALE",59
40833,"FEMALE",32
40834,"MALE",34
11087,"MALE",89
40835,"FEMALE",36
40836,"MALE",87
13472,"MALE",30
16080,"MALE",118
40837,"FEMALE",60
40838,"FEMALE",40
811,"MALE",119
40839,"FEMALE",41
6426,"MALE",99
45177,"FEMALE",59
40840,"MALE",121
7758,"MALE",79
45178,"FEMALE",49
3808,"MALE",80
40841,"MALE",87
40842,"MALE",80
40843,"MALE",89
4287,"MALE",101
1438,"MALE",119
40844,"MALE",50
40845,"MALE",100
40846,"MALE",120
40847,"MALE",110
40848,"FEMALE",118
12937,"FEMALE",48
40849,"MALE",90
1029,"MALE",117
40850,"FEMALE",77
40851,"MALE",37
40852,"MALE",48
40853,"MALE",37
9338,"MALE",109
307,"MALE",119
40854,"MALE",99
40855,"MALE",118
11088,"MALE",99
725,"MALE",39
40856,"MALE",108
11089,"MALE",27
40857,"MALE",60
40858,"FEMALE",35
1245,"MALE",27
40859,"FEMALE",111
40860,"MALE",31
40861,"FEMALE",44
40862,"MALE",120
40863,"MALE",109
40864,"MALE",90
40865,"MALE",111
40866,"MALE",100
40867,"MALE",90
40868,"MALE",70
40869,"MALE",68
40870,"MALE",61
40871,"MALE",118
16566,"MALE",121
40872,"MALE",30
2751,"FEMALE",109
40873,"FEMALE",88
11090,"MALE",70
12938,"MALE",79
40874,"MALE",117
40875,"MALE",27
2267,"FEMALE",108
45179,"MALE",89
40876,"MALE",40
16081,"MALE",118
40877,"MALE",27
40878,"MALE",79
40879,"FEMALE",109
16567,"MALE",90
3343,"MALE",32
40880,"MALE",61
3173,"FEMALE",30
45180,"MALE",99
40881,"MALE",110
40882,"MALE",98
40883,"FEMALE",87
12939,"MALE",69
45181,"MALE",120
12940,"MALE",38
40884,"MALE",33
40885,"MALE",107
40886,"MALE",28
1009,"MALE",88
40887,"MALE",90
8449,"FEMALE",69
785,"MALE",111
46067,"MALE",33
40888,"FEMALE",27
40889,"MALE",60
46068,"MALE",79
40890,"MALE",109
4828,"MALE",119
40891,"MALE",76
40892,"MALE",70
5506,"FEMALE",117
40893,"MALE",117
40894,"MALE",107
40895,"MALE",109
40896,"FEMALE",71
40897,"MALE",107
46069,"MALE",109
40898,"FEMALE",100
40899,"MALE",90
40900,"MALE",120
40901,"MALE",110
40902,"MALE",120
40903,"MALE",78
40904,"MALE",101
40905,"FEMALE",35
40906,"FEMALE",23
6237,"MALE",78
40907,"FEMALE",108
40908,"MALE",121
12941,"MALE",98
40909,"FEMALE",39
40910,"MALE",27
12942,"FEMALE",117
40911,"FEMALE",54
40912,"FEMALE",58
40913,"FEMALE",78
40914,"MALE",117
40915,"MALE",87
46070,"FEMALE",88
40916,"MALE",27
7677,"MALE",23
3372,"FEMALE",69
46,"MALE",117
40917,"MALE",27
12943,"MALE",27
3088,"MALE",30
3065,"MALE",22
4111,"MALE",108
40918,"MALE",57
40919,"FEMALE",27
11091,"MALE",27
11092,"MALE",58
4619,"MALE",98
40920,"MALE",117
12944,"FEMALE",38
40921,"MALE",27
40922,"MALE",29
40923,"MALE",23
12945,"FEMALE",67
40924,"MALE",24
40925,"MALE",117
40926,"MALE",121
40927,"MALE",22
40928,"MALE",27
46071,"MALE",27
40929,"MALE",119
40930,"FEMALE",23
12946,"FEMALE",27
5651,"FEMALE",37
40931,"MALE",27
40932,"MALE",117
14550,"FEMALE",88
40933,"FEMALE",108
4560,"MALE",27
40934,"MALE",27
12947,"FEMALE",77
40935,"MALE",66
12948,"MALE",27
40936,"MALE",105
40937,"MALE",27
5999,"MALE",120
40938,"FEMALE",71
40939,"FEMALE",83
40940,"MALE",107
8056,"FEMALE",120
40941,"FEMALE",81
40942,"FEMALE",57
40943,"FEMALE",79
40944,"MALE",78
11093,"MALE",120
11094,"MALE",99
40945,"MALE",89
40946,"MALE",33
6297,"MALE",118
40947,"MALE",120
45182,"MALE",79
40948,"FEMALE",118
40949,"MALE",31
40950,"MALE",119
40951,"MALE",108
40952,"MALE",89
16082,"MALE",118
40953,"MALE",109
40954,"MALE",40
11095,"MALE",89
40955,"MALE",120
40956,"MALE",33
40957,"MALE",119
1867,"MALE",33
46072,"MALE",118
40958,"MALE",33
40959,"FEMALE",68
40960,"MALE",79
40961,"MALE",90
40962,"MALE",119
13217,"MALE",31
40963,"MALE",79
11096,"MALE",99
1002,"MALE",33
11097,"MALE",79
40964,"MALE",89
40965,"MALE",33
40966,"MALE",33
40967,"MALE",119
14033,"MALE",30
40968,"FEMALE",30
40969,"MALE",29
40970,"MALE",98
805,"MALE",118
40971,"FEMALE",98
40972,"MALE",121
45183,"MALE",80
3638,"MALE",119
40973,"MALE",39
40974,"FEMALE",77
11098,"MALE",119
16083,"MALE",99
9001,"MALE",57
40975,"FEMALE",110
16568,"MALE",120
45184,"FEMALE",59
11099,"FEMALE",119
16084,"MALE",37
6972,"MALE",119
43873,"MALE",110
40976,"MALE",30
40977,"FEMALE",120
5657,"FEMALE",38
40978,"MALE",107
40979,"FEMALE",79
2716,"MALE",40
40980,"MALE",110
11100,"MALE",22
40981,"FEMALE",29
12949,"MALE",77
40982,"MALE",68
11101,"MALE",120
40983,"MALE",90
40984,"MALE",28
40985,"FEMALE",118
14034,"MALE",69
40986,"FEMALE",107
45185,"MALE",29
40987,"FEMALE",79
40988,"MALE",108
40989,"MALE",34
40990,"MALE",119
43874,"MALE",88
40991,"MALE",121
45186,"MALE",98
9031,"MALE",110
8599,"MALE",70
40992,"MALE",33
40993,"MALE",31
40994,"MALE",30
3507,"FEMALE",49
40995,"MALE",108
40996,"MALE",44
40997,"MALE",34
40998,"MALE",119
40999,"MALE",28
41000,"MALE",90
41001,"MALE",34
11102,"MALE",61
3827,"FEMALE",37
41002,"MALE",120
16569,"MALE",119
41003,"MALE",119
41004,"FEMALE",108
11103,"MALE",120
41005,"FEMALE",52
14035,"MALE",109
41006,"MALE",120
41007,"MALE",39
41008,"MALE",79
45187,"MALE",109
11104,"MALE",40
8517,"MALE",99
6786,"MALE",119
41009,"FEMALE",27
45188,"MALE",29
16085,"FEMALE",108
41010,"MALE",78
623,"MALE",71
46477,"MALE",71
41011,"MALE",98
41012,"MALE",121
16086,"MALE",70
41013,"FEMALE",118
41014,"MALE",70
46073,"MALE",70
41015,"MALE",119
41016,"MALE",121
41017,"MALE",111
11105,"MALE",48
41018,"MALE",70
1150,"MALE",28
6277,"MALE",119
41019,"MALE",89
41020,"MALE",34
8251,"FEMALE",98
41021,"MALE",98
41022,"MALE",70
41023,"MALE",120
41024,"FEMALE",64
12950,"MALE",120
41025,"MALE",38
41026,"FEMALE",70
41027,"FEMALE",108
41028,"MALE",117
41029,"MALE",30
41030,"MALE",107
11106,"MALE",88
41031,"FEMALE",118
6364,"MALE",108
16087,"FEMALE",98
41032,"MALE",110
41033,"MALE",108
41034,"MALE",110
41035,"MALE",30
41036,"MALE",99
11107,"MALE",59
41037,"MALE",88
41038,"MALE",109
41039,"MALE",78
11108,"MALE",80
11109,"MALE",32
41040,"MALE",111
41041,"FEMALE",108
41042,"MALE",98
41043,"MALE",118
41044,"MALE",50
41045,"MALE",99
2178,"MALE",79
41046,"MALE",99
41047,"MALE",78
41048,"FEMALE",30
41049,"FEMALE",25
41050,"MALE",78
46478,"MALE",120
41051,"FEMALE",43
41052,"MALE",108
41053,"MALE",30
16088,"FEMALE",88
9339,"MALE",119
41054,"MALE",90
13218,"MALE",79
46074,"MALE",59
41055,"MALE",69
8604,"MALE",110
5403,"MALE",78
41056,"MALE",89
46479,"MALE",69
41057,"MALE",34
41058,"FEMALE",117
1175,"MALE",119
12951,"MALE",49
4237,"MALE",89
46075,"MALE",33
41059,"MALE",109
2021,"FEMALE",99
7057,"MALE",120
11110,"MALE",109
41060,"FEMALE",77
41061,"MALE",109
41062,"MALE",108
41063,"MALE",39
41064,"MALE",119
41065,"MALE",79
41066,"FEMALE",68
41067,"FEMALE",89
12952,"MALE",68
41068,"FEMALE",78
16089,"FEMALE",28
11111,"MALE",118
41069,"MALE",88
188,"MALE",109
41070,"MALE",29
4442,"MALE",119
41071,"MALE",119
41072,"FEMALE",99
3697,"FEMALE",117
41073,"MALE",31
41074,"FEMALE",31
41075,"FEMALE",89
4655,"MALE",89
41076,"MALE",118
41077,"MALE",119
13219,"MALE",120
41078,"MALE",120
41079,"MALE",119
41080,"MALE",118
41081,"MALE",40
41082,"MALE",121
41083,"MALE",33
45189,"MALE",109
2057,"FEMALE",32
41084,"MALE",108
8850,"FEMALE",89
41085,"MALE",89
41086,"MALE",108
3431,"MALE",110
12953,"MALE",28
11112,"MALE",108
7723,"MALE",117
41087,"FEMALE",118
41088,"MALE",31
12954,"FEMALE",58
41089,"MALE",49
41090,"MALE",110
211,"MALE",34
41091,"FEMALE",29
41092,"FEMALE",118
46076,"MALE",60
4470,"FEMALE",28
41093,"FEMALE",59
41094,"FEMALE",105
41095,"FEMALE",118
12955,"MALE",118
8456,"MALE",68
41096,"MALE",118
41097,"MALE",34
41098,"FEMALE",98
16090,"MALE",119
41099,"MALE",119
41100,"FEMALE",60
41101,"MALE",110
45190,"MALE",119
41102,"MALE",49
41103,"MALE",38
7464,"MALE",35
12956,"MALE",30
41104,"FEMALE",113
41105,"MALE",78
41106,"MALE",109
41107,"MALE",108
41108,"MALE",34
3227,"MALE",68
41109,"MALE",120
5317,"MALE",118
16570,"MALE",119
41110,"FEMALE",119
744,"MALE",120
41111,"MALE",69
41112,"FEMALE",31
41113,"MALE",88
41114,"FEMALE",99
6014,"MALE",99
4546,"MALE",109
41115,"MALE",99
13473,"MALE",78
41116,"MALE",104
8976,"FEMALE",119
14551,"FEMALE",89
41117,"MALE",100
41118,"MALE",109
41119,"MALE",100
3440,"MALE",108
7777,"MALE",118
41120,"MALE",33
41121,"MALE",88
11113,"MALE",121
41122,"MALE",31
673,"MALE",80
41123,"MALE",108
41124,"MALE",118
7372,"MALE",118
41125,"FEMALE",79
11114,"MALE",58
41126,"MALE",90
41127,"MALE",88
41128,"MALE",89
41129,"MALE",34
41130,"MALE",120
41131,"MALE",112
41132,"MALE",28
2863,"MALE",70
41133,"MALE",34
2010,"MALE",119
8483,"MALE",121
41134,"MALE",118
41135,"MALE",99
14552,"MALE",32
8288,"MALE",119
41136,"MALE",110
41137,"MALE",117
41138,"MALE",40
41139,"FEMALE",30
41140,"MALE",40
1593,"MALE",34
3174,"MALE",33
6455,"MALE",121
6281,"MALE",118
41141,"FEMALE",117
11115,"MALE",118
653,"MALE",32
892,"MALE",58
6474,"MALE",98
41142,"FEMALE",90
16091,"MALE",100
41143,"MALE",78
41144,"MALE",98
2664,"MALE",119
41145,"MALE",119
4558,"MALE",78
16092,"MALE",117
1532,"MALE",23
9091,"FEMALE",59
41146,"MALE",110
1968,"MALE",37
46077,"MALE",69
41147,"MALE",90
41148,"MALE",37
14553,"FEMALE",48
41149,"FEMALE",109
45191,"FEMALE",25
4463,"MALE",67
152,"MALE",117
41150,"MALE",51
41151,"MALE",68
45192,"FEMALE",47
41152,"FEMALE",80
41153,"MALE",27
41154,"FEMALE",98
41155,"FEMALE",119
41156,"MALE",27
41157,"MALE",98
41158,"MALE",90
41159,"FEMALE",87
41160,"MALE",117
41161,"MALE",121
41162,"FEMALE",58
1984,"MALE",69
41163,"MALE",58
41164,"MALE",88
41165,"MALE",29
41166,"FEMALE",108
41167,"MALE",31
41168,"FEMALE",69
41169,"MALE",90
41170,"MALE",35
41171,"FEMALE",87
11116,"MALE",59
41172,"MALE",78
41173,"MALE",34
4830,"MALE",30
41174,"MALE",32
5444,"FEMALE",88
5665,"MALE",111
41175,"FEMALE",59
41176,"MALE",27
41177,"MALE",48
41178,"MALE",69
41179,"MALE",119
41180,"MALE",120
45193,"MALE",70
12957,"MALE",47
11117,"MALE",39
41181,"MALE",120
41182,"MALE",120
41183,"FEMALE",45
4862,"MALE",108
871,"FEMALE",85
41184,"MALE",80
41185,"MALE",110
41186,"FEMALE",110
9024,"MALE",109
4143,"MALE",29
41187,"MALE",109
41188,"FEMALE",97
41189,"FEMALE",79
9113,"MALE",68
41190,"MALE",109
41191,"MALE",121
16093,"MALE",89
5268,"MALE",109
16094,"FEMALE",60
3717,"MALE",98
41192,"MALE",38
651,"MALE",70
8814,"MALE",88
41193,"MALE",99
6154,"FEMALE",33
41194,"MALE",89
41195,"MALE",120
41196,"MALE",117
11118,"MALE",101
41197,"MALE",34
41198,"FEMALE",89
12958,"MALE",38
11119,"MALE",118
763,"MALE",118
41199,"MALE",29
14036,"MALE",109
41200,"MALE",118
41201,"FEMALE",28
14554,"FEMALE",69
41202,"MALE",89
3063,"MALE",36
3066,"MALE",118
41203,"MALE",89
41204,"MALE",29
5214,"MALE",98
3826,"MALE",31
14555,"MALE",79
13474,"MALE",121
41205,"MALE",33
45194,"MALE",109
8464,"FEMALE",118
972,"MALE",119
41206,"MALE",32
11120,"MALE",109
41207,"MALE",59
41208,"MALE",109
41209,"FEMALE",118
45195,"MALE",90
41210,"FEMALE",120
41211,"MALE",97
41212,"FEMALE",118
41213,"MALE",70
41214,"MALE",121
41215,"FEMALE",39
11121,"MALE",119
41216,"FEMALE",33
41217,"FEMALE",32
46078,"FEMALE",38
41218,"FEMALE",120
41219,"MALE",108
8868,"FEMALE",29
41220,"FEMALE",49
41221,"FEMALE",115
41222,"MALE",33
41223,"FEMALE",68
41224,"MALE",120
4997,"MALE",89
41225,"MALE",119
41226,"MALE",31
41227,"MALE",88
41228,"MALE",118
14037,"FEMALE",30
41229,"FEMALE",118
41230,"MALE",78
46079,"MALE",97
41231,"MALE",88
41232,"MALE",27
41233,"FEMALE",60
41234,"MALE",60
16095,"FEMALE",97
45196,"MALE",120
46080,"MALE",119
41235,"MALE",111
45197,"MALE",109
4649,"MALE",68
41236,"FEMALE",109
45198,"MALE",89
41237,"MALE",117
41238,"FEMALE",64
41239,"MALE",27
41240,"MALE",60
6800,"MALE",121
16096,"MALE",100
7594,"MALE",87
41241,"MALE",118
2157,"MALE",29
41242,"MALE",120
41243,"FEMALE",89
8955,"MALE",98
41244,"MALE",120
41245,"MALE",120
45199,"MALE",120
41246,"MALE",120
14556,"MALE",110
41247,"MALE",89
5842,"FEMALE",70
41248,"MALE",100
11122,"MALE",110
41249,"MALE",34
41250,"MALE",23
41251,"FEMALE",78
41252,"MALE",110
43875,"MALE",91
8416,"MALE",33
991,"FEMALE",44
1990,"MALE",120
41253,"FEMALE",118
41254,"FEMALE",30
41255,"MALE",29
41256,"FEMALE",88
41257,"MALE",80
883,"MALE",120
1160,"FEMALE",120
6896,"FEMALE",29
41258,"MALE",119
41259,"MALE",118
41260,"MALE",99
46081,"MALE",117
6093,"MALE",90
41261,"MALE",98
16571,"MALE",90
41262,"MALE",70
41263,"MALE",90
41264,"MALE",109
16097,"MALE",118
41265,"MALE",119
12959,"MALE",111
5959,"FEMALE",76
41266,"FEMALE",79
41267,"MALE",101
41268,"MALE",48
11123,"MALE",80
12960,"FEMALE",47
41269,"MALE",69
41270,"MALE",67
12961,"FEMALE",117
12962,"FEMALE",27
92,"FEMALE",119
41271,"FEMALE",23
41272,"FEMALE",60
41273,"MALE",27
4742,"FEMALE",87
41274,"MALE",117
12963,"MALE",25
41275,"MALE",27
41276,"MALE",97
41277,"FEMALE",57
5746,"FEMALE",27
41278,"FEMALE",24
12964,"FEMALE",41
45200,"FEMALE",105
41279,"MALE",117
41280,"MALE",27
8330,"FEMALE",90
1153,"FEMALE",65
41281,"MALE",121
41282,"MALE",27
7651,"MALE",117
41283,"FEMALE",22
41284,"MALE",79
41285,"MALE",27
7878,"FEMALE",98
41286,"MALE",77
41287,"MALE",28
41288,"FEMALE",22
16098,"MALE",107
41289,"FEMALE",100
4898,"MALE",100
45201,"MALE",107
41290,"FEMALE",99
41291,"MALE",87
41292,"FEMALE",70
41293,"FEMALE",109
41294,"FEMALE",89
45202,"FEMALE",104
41295,"FEMALE",121
11124,"MALE",109
16099,"FEMALE",119
46480,"MALE",101
41296,"MALE",99
16100,"MALE",79
41297,"MALE",81
41298,"MALE",34
41299,"MALE",33
14038,"MALE",110
11125,"MALE",119
41300,"FEMALE",28
41301,"MALE",121
5696,"MALE",119
41302,"FEMALE",118
11126,"MALE",100
11127,"MALE",119
791,"FEMALE",120
41303,"FEMALE",32
41304,"MALE",30
41305,"FEMALE",117
41306,"MALE",119
13220,"MALE",102
41307,"FEMALE",33
41308,"FEMALE",105
41309,"MALE",79
41310,"FEMALE",79
41311,"MALE",108
41312,"MALE",111
41313,"FEMALE",118
41314,"MALE",79
41315,"MALE",120
12965,"MALE",110
3405,"MALE",107
11128,"FEMALE",68
41316,"MALE",28
41317,"FEMALE",98
8766,"MALE",34
8600,"MALE",68
41318,"FEMALE",68
41319,"FEMALE",44
41320,"FEMALE",98
41321,"FEMALE",119
4478,"MALE",58
5992,"FEMALE",118
14557,"FEMALE",119
41322,"MALE",34
41323,"FEMALE",118
16101,"MALE",119
13221,"MALE",89
46082,"MALE",79
16102,"MALE",39
8696,"FEMALE",119
41324,"FEMALE",97
8225,"FEMALE",89
7385,"MALE",120
41325,"MALE",110
3585,"FEMALE",108
41326,"FEMALE",108
41327,"FEMALE",78
41328,"MALE",118
41329,"MALE",119
41330,"MALE",33
41331,"MALE",108
7026,"MALE",69
41332,"MALE",33
14558,"MALE",120
41333,"MALE",50
41334,"MALE",69
13475,"MALE",38
41335,"FEMALE",79
41336,"MALE",99
4629,"MALE",108
45203,"FEMALE",77
11129,"MALE",29
41337,"MALE",88
41338,"MALE",30
46481,"MALE",108
41339,"MALE",33
41340,"MALE",28
41341,"MALE",110
41342,"FEMALE",88
41343,"MALE",119
2692,"MALE",119
41344,"MALE",27
41345,"MALE",89
41346,"MALE",118
7891,"FEMALE",108
41347,"FEMALE",28
41348,"MALE",40
41349,"MALE",119
41350,"MALE",108
16103,"MALE",118
41351,"MALE",119
4502,"FEMALE",118
41352,"MALE",118
7428,"FEMALE",98
41353,"MALE",80
4161,"MALE",110
41354,"MALE",31
41355,"FEMALE",119
41356,"MALE",78
41357,"MALE",97
41358,"MALE",119
41359,"MALE",109
8070,"MALE",108
9103,"FEMALE",89
41360,"MALE",79
41361,"MALE",79
41362,"MALE",112
41363,"MALE",27
41364,"MALE",71
41365,"MALE",27
11130,"MALE",78
41366,"FEMALE",78
41367,"FEMALE",90
41368,"MALE",25
41369,"FEMALE",37
12966,"MALE",118
3579,"MALE",30
41370,"FEMALE",49
41371,"MALE",88
41372,"FEMALE",119
41373,"MALE",80
41374,"MALE",109
41375,"MALE",34
16104,"FEMALE",79
41376,"MALE",72
41377,"MALE",118
41378,"MALE",88
41379,"FEMALE",120
5406,"MALE",31
5433,"MALE",68
46083,"FEMALE",29
41380,"FEMALE",117
41381,"MALE",98
41382,"FEMALE",120
6483,"MALE",28
11131,"MALE",109
41383,"FEMALE",118
6699,"FEMALE",117
4515,"MALE",70
41384,"MALE",119
41385,"MALE",88
358,"MALE",70
41386,"MALE",77
41387,"MALE",108
41388,"FEMALE",71
41389,"FEMALE",38
41390,"MALE",118
41391,"FEMALE",117
11132,"MALE",30
41392,"FEMALE",30
8239,"MALE",49
13222,"MALE",76
8331,"MALE",110
41393,"FEMALE",95
41394,"MALE",69
41395,"MALE",107
41396,"MALE",80
41397,"FEMALE",68
41398,"MALE",118
41399,"MALE",35
41400,"MALE",120
41401,"MALE",109
11133,"MALE",79
8846,"MALE",110
16105,"MALE",27
41402,"MALE",119
41403,"MALE",90
41404,"MALE",119
2570,"MALE",119
41405,"MALE",31
41406,"MALE",69
11134,"MALE",101
41407,"MALE",99
12968,"MALE",120
46084,"MALE",31
7009,"MALE",33
41408,"MALE",118
12969,"FEMALE",118
41409,"MALE",27
41410,"MALE",100
945,"MALE",80
41411,"MALE",90
11135,"MALE",120
6276,"MALE",68
5805,"MALE",34
6611,"FEMALE",119
41412,"FEMALE",118
9120,"MALE",79
45204,"FEMALE",88
41413,"MALE",58
41414,"FEMALE",119
41415,"MALE",119
2208,"MALE",88
8570,"MALE",118
16572,"MALE",110
41416,"MALE",110
6107,"FEMALE",39
41417,"MALE",119
41418,"MALE",119
2303,"FEMALE",39
1304,"MALE",91
46085,"MALE",89
16106,"MALE",109
1972,"MALE",48
8576,"FEMALE",98
41419,"FEMALE",109
11136,"MALE",111
41420,"MALE",110
41421,"MALE",69
41422,"MALE",33
41423,"MALE",37
16107,NA,71
41424,"FEMALE",27
41425,"FEMALE",88
1573,"FEMALE",30
16108,"MALE",109
41426,"MALE",32
41427,"MALE",118
41428,"MALE",100
45205,"MALE",82
2327,"MALE",109
41429,"MALE",33
41430,"MALE",100
41431,"MALE",90
41432,"FEMALE",108
41433,"FEMALE",108
41434,"MALE",109
14559,"MALE",90
16573,"MALE",89
41435,"FEMALE",95
41436,"MALE",119
11137,"MALE",108
1370,"MALE",100
41437,"MALE",117
41438,"MALE",99
41439,"MALE",69
41440,"MALE",118
14039,"MALE",88
41441,"FEMALE",98
15,"FEMALE",33
41442,"MALE",69
7238,"MALE",34
41443,"MALE",33
41444,"MALE",110
498,"MALE",34
41445,"MALE",118
41446,"MALE",100
16109,"MALE",100
41447,"FEMALE",108
46086,"MALE",118
41448,"FEMALE",28
16110,"MALE",110
41449,"FEMALE",109
41450,"MALE",92
41451,"MALE",80
41452,"MALE",28
41453,"MALE",100
41454,"FEMALE",99
2129,"MALE",30
46087,"MALE",108
5869,"FEMALE",99
41455,"MALE",119
41456,"MALE",119
41457,"MALE",49
46088,"MALE",60
41458,"FEMALE",68
41459,"MALE",79
14040,"MALE",70
41460,"MALE",58
11138,"MALE",118
41461,"MALE",68
41462,"MALE",78
45206,"MALE",68
41463,"FEMALE",59
13476,"MALE",119
41464,"MALE",28
41465,"MALE",30
3164,"MALE",119
41466,"FEMALE",59
41467,"FEMALE",120
16111,"MALE",111
11139,"MALE",118
16112,"MALE",109
16113,"FEMALE",39
41468,"FEMALE",69
41469,"MALE",70
45207,"MALE",28
41470,"FEMALE",87
12970,"FEMALE",58
14041,"MALE",59
41471,"MALE",98
46089,"MALE",59
41472,"MALE",110
41473,"MALE",34
41474,"MALE",109
41475,"MALE",78
41476,"MALE",34
5776,"MALE",119
41477,"FEMALE",73
1095,"MALE",27
16114,"MALE",108
16115,"MALE",120
41478,"MALE",28
14560,"MALE",121
41479,"MALE",28
187,"MALE",68
41480,"MALE",119
