HCP_ID,RL,P2P,OLV,RR,DRT,DMS,OLA,DEM,Region,Value,Speciality_ID
41498,0.681818008,NA,NA,0.34081912,NA,0.117647052,0.201987951,0.102602518,urban,H,155443
41499,0.653333187,NA,0.172379613,NA,0.339622498,0.078616321,NA,0.227023952,urban,H,155443
41500,0.78461504,NA,NA,0.190858722,0,0.493670702,0.185868381,0.082543546,urban,H,155443
41501,NA,NA,0.103427768,0.272655249,0,0.602941036,0.287536812,NA,urban,H,155443
41502,0.791666508,NA,NA,0.027265534,0,0,NA,NA,urban,M,155443
41503,0.588234901,NA,0.051713884,0.259022474,0,NA,0.271954902,0.130676122,urban,M,155443
41504,0.631578922,NA,0.13790369,NA,0.035714269,0.012345672,NA,0.051650158,urban,M,155443
41505,0.529411316,NA,0.051713884,0.054531068,0.088235259,0.136363626,0,0.228814524,rural,M,155443
41506,0.396226406,NA,NA,0.040898293,0,0,0.303033138,NA,rural,H,155443
41507,NA,NA,0.034475923,0.381717444,0,0.10084033,NA,NA,urban,H,155443
41508,0.513513088,NA,NA,0.027265534,NA,0.242647052,NA,0.066940449,urban,M,155443
41509,0.573770046,NA,NA,0.177225947,NA,0.039840609,NA,NA,urban,H,155443
41510,0.411764622,NA,0.155141592,0.231757045,0,0.047368407,0.197602001,0.024109609,rural,H,155443
41511,0.592592239,NA,0.241331458,NA,0.018518508,0.105263114,0.394440433,0.032521404,rural,M,155443
41512,NA,NA,0.034475923,0.640739918,0.119047582,NA,0.246472837,0.112421487,urban,H,155443
41513,0.037037015,NA,NA,0.013632767,0,0,NA,0,urban,M,155443
41514,NA,0.137541533,0.068951845,NA,0,NA,0.378202149,0.058770782,urban,M,155443
41515,0.727272511,NA,NA,0.34081912,0,0.219512105,0.245167578,NA,rural,H,155443
41516,0.540540218,NA,0.258569479,0.054531068,0,0.115789473,NA,0.022354409,urban,H,155443
41517,0.5,NA,NA,0.068163812,0.052631557,0.056338012,0.099603407,NA,urban,M,155443
41518,0.837209225,NA,0.017237961,0.368084669,0,0.064814806,NA,0,rural,H,155443
41519,0.888888836,NA,0.017237961,0.054531068,0,0,0.054208302,4.50E-02,urban,H,155443
41520,0.806451321,NA,NA,0.313553572,0,0.011904761,NA,NA,urban,H,155443
41521,0.25,NA,0.017237961,0.027265534,0.190476179,NA,0.120075913,NA,urban,L,155443
41522,0.547945023,NA,0.224093556,1,0,0.078431368,0.303046945,NA,urban,H,155443
41523,0.91489315,0.137541533,0.034475923,NA,0,NA,NA,0.053651862,urban,H,155443
41524,0.439999819,NA,0.068951845,0.245389819,0.07547164,NA,0.204585753,NA,urban,H,155443
41525,0.736841679,NA,NA,0.204491496,0.102564097,0.065476179,0.176893199,0,urban,H,155443
41526,0.727272511,NA,0.172379613,NA,0.052631557,0.008810572,0.299850375,0,urban,H,155443
41527,0.879518032,NA,0.155141592,0.204491496,NA,0.079365075,0.350616152,NA,urban,H,155443
41528,0.645833015,NA,NA,0.149960399,0,0,NA,NA,urban,H,155443
41529,0.524590015,NA,NA,0.286288023,0,0.176470518,0.075651635,0.097272905,urban,H,155443
41530,0.581395149,NA,NA,0.259022474,NA,NA,0.153339084,0.101996297,urban,H,155443
41531,0.708333015,NA,NA,0.149960399,0.024999991,NA,0.267872668,0.103530451,urban,M,155443
41532,0.333333254,NA,NA,0.027265534,0,0,0.105093822,0.0621215,urban,U,155443
41533,0.769230366,NA,0.172379613,0.231757045,0,0.480769157,0.278353562,NA,urban,H,155443
41534,NA,NA,0.120665729,0.163593173,0,0.409090757,0.181457186,0.156360898,rural,M,155443
41535,0.392156839,0.137541533,NA,NA,0,NA,0.082723693,NA,urban,H,155443
41536,0.365853548,0.068770766,NA,0.368084669,0,0.056737572,0.20688293,0.030386651,urban,H,155443
41537,0.71999979,0.068770766,NA,0.395350218,0,0,0.16936346,NA,urban,H,155443
41538,0.523809433,NA,NA,0.286288023,0,0.031390131,NA,NA,rural,H,155443
41539,0.772727013,NA,0.258569479,0.21812427,0,0.114285708,0.138749696,NA,urban,H,155443
41540,0.238095164,NA,0.241331458,NA,NA,0.029411763,NA,0.050139337,urban,M,155443
41541,NA,NA,0.189617634,0.136327624,0,0.06382978,0.000277072,0.047059363,rural,M,155443
41542,0.111111105,NA,NA,0.12269491,0,0,0.105260815,0,urban,M,155443
41543,NA,NA,0.068951845,0.149960399,0.022222221,0.012345672,0.373287402,0,urban,M,155443
41544,0.802631378,NA,NA,0.204491496,0.377358437,0.065934062,0.332095071,0.198023992,urban,H,155443
41545,0.78461504,NA,0.758470535,NA,0.051282048,0.037037015,0.279605947,NA,urban,H,155443
41546,0.666666508,NA,NA,0.095429361,0.157894731,NA,0.284341261,0.02752124,urban,M,155443
41547,0.758620262,NA,0.051713884,0.368084669,0,0.056962013,0.251564822,0,urban,H,155443
41548,0.727272511,0.137541533,NA,NA,0,NA,0.239190214,NA,urban,H,155443
41549,0.779220581,NA,0.155141592,0.013632767,0.015151508,0.103448272,0.045855536,0.128535792,rural,H,155443
41550,0.557692051,NA,NA,0.095429361,0,0.214559317,NA,0.048565593,urban,H,155443
41551,0.777777672,NA,0.017237961,NA,0.076923072,0.033742309,0.125757058,0.05013169,urban,H,155443
41552,0.4375,NA,0.017237961,0.040898293,0,0,0.062000469,1.17E-01,rural,M,155443
41553,0.333333254,NA,0.379235268,NA,0,0.008771926,0.24151516,0.119820207,urban,M,155443
41554,0.538461208,NA,NA,0.013632767,NA,0.444444418,0.149093117,0.100164178,rural,H,155443
41555,0.75,0.343853951,NA,NA,0.055555552,0.127659559,NA,0.189333244,rural,M,155443
41556,0.428571224,NA,0.051713884,NA,0,NA,0.150075118,NA,urban,M,155443
41557,NA,NA,0.13790369,0.395350218,0,NA,0.160036879,NA,urban,H,155443
41558,NA,NA,0.327521324,0.136327624,0.082352936,0.020477802,0.309161413,NA,urban,H,155443
41559,NA,0.137541533,0.189617634,0.231757045,0,0.051724136,NA,0,urban,H,155443
41560,0.620689392,NA,0.068951845,0.013632767,0,0.010869563,NA,NA,urban,M,155443
41561,0.831460476,NA,0.327521324,0.518044949,0,0.032558113,0.312684907,0,urban,H,155443
41562,NA,0.206312418,0.068951845,0.068163812,0,0.144444346,0.116633282,0.010474046,urban,H,155443
41563,0.25,0.068770766,NA,0.095429361,0,0,0.064326973,0.00E+00,urban,L,155443
41564,0.611110687,NA,NA,0.136327624,0,0.172727227,NA,NA,urban,H,155443
41565,0.828125,NA,NA,0.204491496,0.323529244,0.171339512,0.36334341,0.279559453,urban,H,155443
41566,0.232558131,NA,NA,0.149960399,0,0.387640238,0.079188177,NA,urban,M,155443
41567,0.222222209,NA,NA,0.040898293,0,0,0.075970399,NA,urban,M,155443
41568,0.60317421,NA,NA,0.177225947,NA,0.048128337,NA,0.087649762,urban,H,155443
41569,0.545454502,NA,0.017237961,0.272655249,0,0.42380929,0.164873547,0.103004747,urban,H,155443
41570,NA,NA,0.086189807,0.368084669,0.033333331,0.106666625,0.192741732,NA,urban,H,155443
41571,0.520833015,0.068770766,NA,0.299920797,0,NA,0.132864866,0.00E+00,urban,H,155443
41572,0.555555344,NA,0.051713884,0.354451895,NA,0.333333254,0,NA,rural,H,155443
41573,0.821917534,NA,NA,0.368084669,0,0.128787875,NA,0,urban,H,155443
41574,0.70149231,NA,0.051713884,NA,0.0625,0.021660641,0.155887132,0.078193818,urban,H,155443
41575,NA,NA,0.275807381,0.054531068,0,0,0.250655338,0.1222572,urban,M,155443
41576,0.375,NA,0.086189807,0.109062135,0,0.269999981,0.350623951,NA,urban,H,155443
41577,0.366666555,NA,NA,0.190858722,0,0.024999991,0.07579856,NA,urban,M,155443
41578,0.716666222,0.275083065,0.13790369,NA,0.045454532,0.072727263,NA,0.097642479,urban,H,155443
41579,0.5,NA,NA,0.149960399,0,0.024242416,0.09018932,NA,urban,M,155443
41580,0.647058487,NA,NA,0.081796587,NA,0,NA,NA,urban,M,155443
41581,0.615384579,NA,NA,0.21812427,0,NA,0.286473748,NA,urban,H,155443
41582,0.559999943,NA,NA,0.054531068,0,0.025751069,0.229915197,NA,urban,H,155443
41583,0.825396538,NA,NA,0.395350218,NA,0.011764705,NA,0.103766083,urban,H,155443
41584,0.081081033,0.068770766,NA,0.081796587,NA,0.011235952,0.11649408,0.156041444,urban,M,155443
41585,0.827586174,NA,NA,0.70890379,0,0.519999981,NA,0.084444444,urban,H,155443
41586,0.661538124,NA,NA,0.58620882,0.135135055,0.47647047,0.190793585,0.277175237,urban,H,155443
41587,0.63265276,NA,NA,0.136327624,0,0.02352941,NA,0,urban,H,155443
41588,0.737499714,NA,NA,0.054531068,0,NA,NA,NA,rural,H,155443
41589,0.836363316,NA,NA,0.46351409,0,0.027027026,NA,0.058078859,urban,H,155443
41590,0.702380657,NA,NA,0.081796587,0,NA,0.077647558,0,urban,H,155443
41591,0.790122986,0.275083065,NA,NA,0.018181816,0.038961023,0.297566925,NA,urban,H,155443
41592,0.090909064,NA,0.206855536,NA,0,0,NA,0.103654122,urban,M,155443
41593,0.349999905,NA,NA,0.027265534,0,NA,0.080466212,0.016280584,urban,M,155443
41594,NA,0.412624836,NA,0.313553572,0,0.020408154,NA,0.079173612,urban,H,155443
41595,0.588234901,NA,0.086189807,0.013632767,0,0.310344696,0.304295419,0.130638656,urban,M,155443
41596,0.636363506,NA,0.103427768,0.027265534,0,0,0.167298754,NA,urban,H,155443
41597,0.633333206,NA,NA,0.027265534,0,0.018072277,NA,0,urban,H,155443
41598,NA,NA,0.086189807,0.681638241,0,0.093264222,0.283049278,NA,urban,H,155443
41599,0.512820244,1,0.034475923,NA,0,0.227642179,0.467294346,0.122615762,urban,M,155443
41600,0.571428299,NA,0.086189807,0.136327624,0.264705658,0.195530653,NA,0.166134864,urban,M,155443
41601,0.719511986,0.068770766,NA,NA,0,0.117647052,0.34830121,0.011762368,urban,H,155443
41602,0.571428299,NA,0.827422142,NA,0,0.161904693,0.286049057,0.208547611,urban,M,155443
41603,0.599999905,0.068770766,NA,NA,0,0.05660376,0.23175452,0.110997873,urban,H,155443
41604,0.826086521,0.068770766,NA,NA,0,1,NA,NA,urban,M,155443
41605,0.111111105,NA,0.034475923,0.027265534,0.029411763,0,NA,0.036852147,rural,M,155443
41606,0.71999979,NA,NA,0.068163812,0,0.164556861,0.265607498,0.09065345,urban,H,155443
41607,0.813559055,NA,0.017237961,0.12269491,0,0.079999983,0.378337305,0,urban,H,155443
41608,NA,NA,0.034475923,0.395350218,0,0,0.148326788,0.010546728,urban,H,155443
41609,NA,0.55016613,0.155141592,0.599841595,0,0.16304338,0.254075181,0.083050977,urban,H,155443
41610,0.512820244,NA,1,NA,0.3125,0,NA,0.381654244,rural,H,155443
41611,0.666666508,NA,NA,0.368084669,0,0.09012872,0.186503308,0.10461889,urban,H,155443
41612,0.636363506,NA,NA,0.054531068,0,0.614285469,0.160407792,0.127618432,urban,M,155443
41613,NA,0.068770766,0.034475923,0.095429361,0,0,0.101240159,0.00E+00,urban,M,155443
41614,0.602941036,NA,0.068951845,NA,0,0.057894737,0.091697928,NA,urban,H,155443
41615,0.685714245,NA,0.068951845,0.313553572,0,0.067796588,NA,0.050717515,rural,H,155443
41616,NA,NA,0.258569479,0.558943272,0.019230768,0.229323268,NA,0.069244697,urban,H,155443
41617,0.884614945,NA,0.103427768,0.068163812,0,0.016129032,0.244258422,0.00243779,rural,M,155443
41618,0.735293865,NA,NA,0.299920797,0.027027026,0.087499976,0.18461831,NA,urban,H,155443
41619,0.5,NA,1,NA,0.079999983,0.050632894,0.240424464,0.352635694,rural,H,155443
41620,0.540540218,NA,0.034475923,NA,0,0.449999809,NA,0.154424187,rural,H,155443
41621,0.642857075,NA,0.275807381,NA,0.375,NA,0.308946546,0.273605015,urban,H,155443
41622,0.70666647,NA,0.120665729,0.654372692,0,0.043478251,0.315170668,0.007894424,rural,H,155443
41623,0.774193287,NA,NA,0.040898293,NA,0.368420839,0.269218351,0.210528258,urban,H,155443
41624,NA,0.068770766,0.275807381,0.040898293,0,0.67647028,0.043364641,NA,urban,M,155443
41625,0.866666317,NA,NA,0.149960399,0,0,0.223205832,0.069984686,urban,M,155443
41626,0.631578922,0.068770766,NA,0.027265534,0,0.046357602,0.148377305,NA,rural,H,155443
41627,0.743589401,NA,NA,0.313553572,0,0.035555542,0.512638746,0.031758919,urban,H,155443
41628,0.75,NA,0.086189807,0.272655249,0.02325581,0.017441854,NA,0,urban,H,155443
41629,0.699999809,NA,NA,0.286288023,0,0.0390625,NA,0.058244926,urban,M,155443
41630,0.5625,NA,NA,0.054531068,0.282608509,0.069767416,0.287929433,NA,urban,M,155443
41631,0.734693527,NA,NA,0.599841595,0.111111105,0.02597402,NA,NA,rural,H,155443
41632,0.72307682,NA,0.172379613,0.149960399,0,0.038461536,0.3022794,0.031287533,urban,H,155443
41633,0.847221851,0.137541533,0.086189807,NA,0,0.053763419,0.298920712,0.004400264,urban,H,155443
41634,0.559999943,NA,0.034475923,NA,0,0.441558361,NA,NA,rural,H,155443
41635,0.633333206,NA,0.051713884,0.040898293,NA,NA,NA,0.024409568,urban,H,155443
41636,0.552631378,NA,NA,0.504412174,0,0.034129679,0.383893496,0.03408918,urban,M,155443
41637,NA,NA,0.051713884,0.081796587,0,NA,NA,0.102813812,urban,H,155443
41638,0.636363506,NA,0.017237961,0.054531068,0,NA,0.028354326,0.065095266,rural,M,155443
41639,0.902777672,NA,0.689518452,NA,0.038461536,0.048991352,0.442671313,0.240934176,urban,H,155443
41640,0.605633736,NA,0.13790369,NA,NA,0.97297287,0.243366784,0.362216519,urban,H,155443
41641,NA,0.825249672,0.068951845,0.163593173,0.070175409,NA,NA,0.005043634,rural,M,155443
41642,0.714285374,0.275083065,0.155141592,NA,0.014084503,0.083333314,NA,0.100519546,urban,H,155443
41643,0.711111069,NA,NA,0.136327624,0,0.028037369,0.183593867,0.021526078,urban,H,155443
41644,0.722221851,NA,0.017237961,0.259022474,0,0.049999982,NA,0.041817361,urban,H,155443
41645,0.099999964,0.068770766,0.017237961,NA,0,0,0.04385338,NA,urban,M,155443
41646,NA,NA,0.034475923,0.149960399,0,0,0.131199763,0.00E+00,urban,H,155443
41647,0.789473534,NA,0.034475923,0.027265534,0,0.066265047,0.034060853,NA,urban,H,155443
41648,0.571428299,NA,0.293045282,0.163593173,0,0.205479384,0.192398937,0.166998391,urban,H,155443
41649,0.6875,NA,NA,0.354451895,0,0.123239398,NA,0.08562083,urban,H,155443
41650,0.299999952,NA,NA,0.204491496,0,0.005464479,0.142010993,NA,urban,M,155443
41651,0.606060505,NA,0.258569479,NA,0.045454532,0.653845787,NA,0.377393777,urban,H,155443
41652,0.545454502,0.206312418,NA,0.068163812,0,0.020231202,0.304105705,NA,urban,M,155443
41653,0.5,NA,0.017237961,NA,0,0.025641024,NA,NA,urban,M,155443
41654,0.655172348,0.481395483,0.051713884,NA,0,1,0.494796968,0.174161126,urban,H,155443
41655,0.60317421,NA,0.051713884,NA,0,0.032520324,NA,NA,urban,H,155443
41656,0.758620262,NA,1,NA,0,0.052631557,NA,0.435894271,urban,H,155443
41657,0.444444418,0.068770766,NA,NA,0.102564097,0.209677339,NA,NA,rural,M,155443
41658,0.5,NA,0.103427768,NA,0,0.078651667,0.009501998,NA,urban,M,155443
41659,0.641025543,0.137541533,0.103427768,NA,0.07407403,NA,NA,0.139409644,urban,H,155443
41660,0.722221851,NA,NA,0.259022474,0,0.154471517,NA,NA,urban,H,155443
41661,0.470588207,NA,NA,0.027265534,0,0,0.142015643,0.025334296,urban,M,155443
41662,0.526315689,NA,0.172379613,NA,0,NA,NA,0.073899797,rural,H,155443
41663,0.695652008,NA,NA,0.204491496,NA,0.08203125,0.295948743,NA,urban,H,155443
41664,0.666666508,NA,0.775708199,0.177225947,0,0.090909064,NA,NA,urban,L,155443
41665,0.911764622,NA,NA,0.12269491,0.199999929,0.041666657,NA,0.097381663,urban,H,155443
41666,0.540540218,NA,NA,0.354451895,0.333333254,0.081632614,0.539682691,0.119136322,urban,M,155443
41667,0.681818008,NA,NA,0.518044949,0,NA,0.21698202,NA,urban,H,155443
41668,0.212121129,0.068770766,NA,0.054531068,0,0.069230735,0.069374803,NA,rural,M,155443
41669,0.23333323,0.137541533,NA,NA,0.099999964,0.019999996,0.241062604,NA,urban,M,155443
41670,0.305084705,NA,0.275807381,0.136327624,0,0.558139324,0.083282079,0.281030614,urban,H,155443
41671,0.732142448,NA,NA,0.259022474,NA,0.067164123,NA,NA,urban,H,155443
41672,0.610169411,NA,0.068951845,0.068163812,0,0,0.163708418,0.00568801,urban,H,155443
41673,0.388888836,NA,NA,0.095429361,NA,0.097744346,0.089839735,NA,urban,M,155443
41674,0.157894731,NA,NA,0.136327624,0,0.074626863,NA,0.067087251,urban,M,155443
41675,0.263157845,NA,NA,0.286288023,0,0.026315779,0.006210478,0,urban,M,155443
41676,NA,NA,0.051713884,0.21812427,0,NA,0.392317874,NA,urban,L,155443
41677,0.23999989,NA,0.051713884,0.12269491,0,0.058823526,0.076690518,NA,urban,M,155443
41678,0.685184956,NA,NA,0.177225947,0.088235259,0,0.226845098,0.062457773,urban,H,155443
41679,0.888888836,NA,0.327521324,NA,0,0,0.057192687,0.062872294,urban,M,155443
41680,0.083333314,NA,NA,0.12269491,0,NA,0.123064236,0.095101168,urban,M,155443
41681,NA,0.068770766,NA,1,0,0.399999857,NA,0.139823061,urban,H,155443
41682,NA,NA,0.224093556,0.204491496,0.03125,0.104316533,NA,0.071345549,urban,H,155443
41683,0.590909004,NA,NA,0.34081912,0,0.27058816,NA,0.204664486,urban,H,155443
41684,0.617646694,NA,NA,0.259022474,0.024390236,0,0.110117099,0.02158084,urban,H,155443
41685,0.789473534,NA,NA,0.040898293,0,0,0.375366425,NA,rural,H,155443
41686,0.488888741,NA,NA,0.436248541,0,0.027522922,0.138994269,0.013858554,rural,H,155443
41687,0.388888836,NA,NA,0.477146864,0,0,0.282138191,NA,urban,M,155443
41688,0.571428299,NA,0.068951845,NA,0,0.097560942,0.230854378,0,urban,H,155443
41689,0.658536434,NA,NA,0.136327624,0,0.107843101,NA,NA,urban,M,155443
41690,0.333333254,NA,0.034475923,0.013632767,0,NA,NA,NA,urban,L,155443
41691,0.333333254,0.137541533,0.017237961,NA,0,0.069767416,NA,0.020408336,urban,M,155443
41692,0.813333035,NA,0.051713884,NA,0.076923072,0.046153843,0.138653915,NA,urban,H,155443
41693,0.559999943,NA,NA,0.204491496,0.199999929,0.184782505,NA,0.14682265,urban,H,155443
41694,0.65882349,NA,NA,0.12269491,0,NA,0.252461884,0,urban,H,155443
41695,0.589285374,0.137541533,NA,0.572576046,0.021276593,0.014218003,0.310640987,0,urban,H,155443
41696,0.419999838,NA,NA,0.12269491,0.039999992,0.153846145,0.220000289,0.123052727,urban,H,155443
41697,0.692307472,NA,0.051713884,0.136327624,0,0,NA,0.014954653,urban,M,155443
41698,0.758620262,NA,NA,0.190858722,0.512820244,0.03125,NA,NA,urban,M,155443
41699,0.779411316,NA,NA,0.163593173,0.109090865,0.118181765,NA,0.085129791,urban,H,155443
41700,0.520833015,0.343853951,NA,NA,0.333333254,NA,0.202304464,0.60981843,urban,H,155443
41701,0.510203838,NA,NA,0.368084669,0,0.039215684,0.157085352,NA,urban,H,155443
41702,0.352941036,NA,1,0.299920797,0.294117451,0.418181658,0.40864957,NA,urban,H,155443
41703,0.541666508,NA,NA,0.081796587,0.055555552,0.027027026,0.220497001,0.065707094,urban,M,155443
41704,0.375,0.068770766,NA,NA,0.117647052,0,0.149433159,0.013986009,urban,H,155443
41705,0.625,NA,0.172379613,0.299920797,0.021739125,0.010362692,NA,0.018378464,urban,M,155443
41706,0.650602341,NA,0.172379613,0.368084669,0.016393438,0.14084506,NA,NA,urban,H,155443
41707,NA,NA,0.13790369,0.572576046,0.359375,0.452380896,0.34396173,0.281740118,rural,H,155443
41708,1,NA,NA,0.327186346,0,NA,NA,0.00E+00,urban,H,155443
41709,0.537036896,NA,NA,0.190858722,NA,NA,NA,NA,urban,H,155443
41710,0.083333314,NA,0.13790369,0.068163812,0,0.281879187,0.025615627,0.104695419,urban,M,155443
41711,0.619999886,NA,NA,0.354451895,0,0.057142854,0.115945865,0.024381993,urban,H,155443
41712,0.378378153,NA,0.103427768,NA,0,0,NA,0.049955636,urban,M,155443
41713,0.731343269,NA,0.103427768,0.081796587,0.14814806,0,0.218647342,0,rural,H,155443
41714,0.736841679,NA,0.017237961,NA,0,0.199999929,0.295761878,NA,urban,M,155443
41715,0.508771896,0.137541533,0.068951845,NA,0,0,0.104329734,0,urban,H,155443
41716,0.75,NA,NA,0.054531068,NA,0,0.267696404,0.00E+00,rural,M,155443
41717,0.571428299,NA,0.017237961,0.013632767,0,0.666666508,0.093807939,0.136055054,urban,M,155443
41718,0.588234901,NA,0.224093556,NA,NA,0.094444394,0.293402096,0,urban,H,155443
41719,0.166666627,NA,0.068951845,NA,NA,0.116666615,0.079834192,0,urban,U,155443
41720,0.28571415,NA,0.120665729,0.272655249,0,0.018987328,0.163459304,NA,urban,M,155443
41721,0.675675392,NA,NA,0.054531068,0.066666663,0.150684834,0.360343647,0.330075582,urban,M,155443
41722,0.5090909,NA,0.034475923,NA,0,0.037267059,0.178642909,NA,urban,H,155443
41723,0.542372704,NA,NA,0.436248541,0,NA,0.214802476,NA,urban,H,155443
41724,0.75,NA,NA,0.12269491,0,0.052631557,0.252300323,0.063298855,urban,L,155443
41725,0.382352829,NA,NA,0.054531068,0.041666657,0.580645084,NA,NA,urban,M,155443
41726,0.307692289,NA,NA,0.095429361,0,0,0.058230077,NA,urban,M,155443
41727,0.649999619,NA,0.086189807,0.545310497,NA,0,0.292946037,NA,urban,M,155443
41728,NA,0.137541533,0.086189807,0.136327624,NA,0.007352941,0.379270689,0,urban,H,155443
41729,NA,0.068770766,NA,0.12269491,0.039999992,0.210526228,0.20320245,0,urban,H,155443
41730,0.909090519,0.206312418,NA,0.259022474,NA,0,0.294736008,NA,rural,H,155443
41731,0.444444418,NA,0.051713884,NA,0,0.117647052,0.154953315,0.005741273,rural,H,155443
41732,0.789473534,0.206312418,NA,0.286288023,NA,0.065934062,0.226376304,0,urban,H,155443
41733,0.399999857,0.068770766,0.017237961,NA,0,0.010752685,0.097326462,0,rural,M,155443
41734,0.839999676,NA,0.120665729,NA,0,NA,NA,0,urban,M,155443
41735,0.888888836,NA,NA,0.381717444,0.037037015,0.021660641,NA,NA,urban,H,155443
41736,NA,0.137541533,0.293045282,0.149960399,0,0.048701286,NA,NA,urban,H,155443
41737,0.661290169,NA,0.086189807,0.163593173,0,0.101694882,0.254061046,0.005791201,urban,H,155443
41738,0.506849289,NA,NA,0.545310497,0,0.084506989,0.29925247,NA,urban,H,155443
41739,0.842856884,NA,NA,0.136327624,0.015625,0.244094372,0.092796066,NA,urban,H,155443
41740,0.645161152,NA,NA,0.927028179,0,0.063157857,0.219909435,0.086362171,urban,H,155443
41741,0.617021084,NA,0.120665729,NA,NA,0,0.047479218,0,urban,H,155443
41742,0.819148541,NA,NA,0.313553572,0.01449275,0.123376608,NA,0.0852805,rural,H,155443
41743,0.769230366,NA,NA,0.327186346,NA,0.333333254,NA,0.076633178,rural,H,155443
41744,NA,0.068770766,NA,0.027265534,0.017543852,0.017316014,NA,0,rural,H,155443
41745,0.866666317,NA,0.068951845,NA,0,0,NA,0.077527425,urban,H,155443
41746,0.272727251,0.068770766,NA,0.095429361,0,0.015306115,0.228372021,0.127755492,urban,M,155443
41747,0.828125,NA,0.051713884,0.054531068,0,0.234693766,NA,0.039789319,urban,H,155443
41748,0.318181753,NA,NA,0.21812427,0,0.039682537,0.11973472,NA,rural,M,155443
41749,0.805555344,NA,0.155141592,0.081796587,0,0.083700419,0.001612877,0.037847536,urban,H,155443
41750,0.666666508,NA,0.086189807,NA,0.052631557,0.231707215,0.073582979,NA,urban,H,155443
41751,0.636363506,NA,NA,0.313553572,NA,NA,0.253521324,0.079562491,rural,H,155443
41752,0.837499619,NA,0.258569479,0.136327624,0.016666666,NA,NA,0.027352447,urban,H,155443
41753,0.529411316,NA,NA,0.095429361,0,0.031446517,0.044227041,0.032976949,urban,H,155443
41754,0.702127457,NA,0.13790369,0.231757045,0,NA,NA,0.154597834,rural,H,155443
41755,0.333333254,NA,0.258569479,NA,0,0.075630248,0.104453694,0.085846144,urban,H,155443
41756,0.519999981,NA,NA,0.136327624,0,0.4375,0.139242315,0.335615374,urban,H,155443
41757,0.799999714,NA,0.413711071,0.12269491,0,0.015873015,NA,0,urban,H,155443
41758,0.631578922,NA,NA,0.12269491,0,0.038888872,0.152382664,0.011461136,urban,H,155443
41759,0.764705658,0.343853951,NA,0.408982992,0.07547164,0.014218003,0.286798576,0.261609994,urban,H,155443
41760,NA,NA,0.068951845,0.272655249,NA,0.113744021,0.037052833,NA,rural,H,155443
41761,0.819672108,NA,NA,0.231757045,0,0.34523797,0.267735455,NA,urban,H,155443
41762,0.808823109,NA,0.051713884,NA,0,0.079999983,0.20702966,0.0727793,urban,H,155443
41763,0.607842922,NA,0.034475923,NA,0.021276593,0.029411763,0.045910964,0,urban,H,155443
41764,0.740740299,NA,0.155141592,NA,0,NA,0.29139952,0.164933611,rural,M,155443
41765,0.69444418,NA,NA,0.477146864,0,0.171779037,0.387911312,NA,urban,M,155443
41766,0.586956501,0.068770766,NA,0.204491496,0.064516127,NA,0.087176145,NA,urban,H,155443
41767,0.693548203,NA,0.034475923,NA,0.303030253,0.121546924,NA,0.172732254,urban,H,155443
41768,0.653845787,NA,NA,0.12269491,0,0.061855644,0.041831502,NA,urban,H,155443
41769,0.695652008,NA,NA,0.054531068,0,NA,0.2296626,0.020598284,urban,H,155443
41770,0.230769157,NA,NA,0.12269491,0.78571415,0,0.093778581,0.322296706,urban,M,155443
41771,0.717948437,NA,0.086189807,0.149960399,NA,0.028037369,NA,0.019993821,urban,H,155443
41772,0.5625,NA,NA,0.368084669,0,0,0.21873905,0,rural,M,155443
41773,0.651515007,NA,NA,0.095429361,0,0,0.168851007,0,urban,H,155443
41774,NA,1,0.086189807,0.477146864,0,0.206106782,NA,0.067972174,urban,H,155443
41775,0.722221851,NA,0.051713884,0.095429361,0.083333314,NA,0.326159471,0.209648285,urban,H,155443
41776,0.75,NA,0.120665729,0.040898293,0.199999929,0.017543852,NA,0.069876424,urban,H,155443
41777,0.441176415,NA,0.017237961,0.136327624,0.399999857,0,0.070709178,0.189412806,urban,M,155443
41778,0.577777386,NA,0.068951845,0.081796587,0,0.083333314,0.044725597,0,rural,H,155443
41779,NA,NA,0.086189807,0.245389819,0,0,0.140161771,0,urban,M,155443
41780,0.399999857,NA,0.155141592,0.149960399,0,0,NA,0.017316924,urban,M,155443
41781,0.634614945,NA,NA,0.245389819,0.039215684,NA,0.123378498,NA,urban,H,155443
41782,0.411764622,NA,NA,0.136327624,0,0,NA,0.02366289,rural,M,155443
41783,0.647058487,NA,0.068951845,NA,0.235294104,0.338027954,0.050589718,0.234095987,urban,M,155443
41784,0.464285612,0.137541533,0.482662916,NA,0.043478251,NA,0.073385718,0.302858363,urban,M,155443
41785,0.555555344,NA,NA,0.490779638,0.119047582,0.075630248,NA,0.058513541,urban,H,155443
41786,0.636363506,NA,NA,0.231757045,0,0.108808279,NA,0.08593024,urban,H,155443
41787,0.666666508,NA,0.103427768,NA,NA,NA,NA,0.098650152,urban,H,155443
41788,0.708333015,NA,NA,0.354451895,0,0.050420165,0.241137776,NA,urban,H,155443
41789,0.606060505,0.137541533,NA,0.790700436,NA,0.428571224,0.239067257,NA,urban,H,155443
41790,0.448979378,NA,NA,0.109062135,0,0.089552224,NA,NA,rural,H,155443
41791,0.680850983,NA,0.172379613,0.504412174,NA,0.029702961,NA,0,urban,H,155443
